sortby,weekday,time,jamp,tablename,VD,direct,road,position,city,district,newdirect
69,5,0,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,1,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,2,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,3,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,4,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,5,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,6,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,7,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,8,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,9,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,10,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,11,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,12,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,13,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,14,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,15,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,16,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,17,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,18,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,19,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,20,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,21,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,22,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,5,23,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,0,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,1,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,2,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,3,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,4,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,5,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,6,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,7,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,8,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,9,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,10,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,11,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,12,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,13,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,14,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,15,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,16,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,17,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,18,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,19,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,20,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,21,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,22,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
69,6,23,0.0,EVIPIZ60,VIPIZ60,E,仁愛路,仁愛路二段27號,Taipei,Zhongzheng,E
70,0,0,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,1,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,2,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,3,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,4,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,5,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,6,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,7,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,8,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,9,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,10,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,11,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,12,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,13,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,14,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,15,0.0213,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,16,0.0213,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,17,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,18,0.0213,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,19,0.0213,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,20,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,21,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,22,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,0,23,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,0,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,1,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,2,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,3,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,4,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,5,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,6,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,7,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,8,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,9,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,10,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,11,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,12,0.0208,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,13,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,14,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,15,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,16,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,17,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,18,0.0208,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,19,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,20,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,21,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,22,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,1,23,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,0,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,1,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,2,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,3,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,4,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,5,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,6,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,7,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,8,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,9,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,10,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,11,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,12,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,13,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,14,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,15,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,16,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,17,0.0208,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,18,0.0208,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,19,0.0625,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,20,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,21,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,22,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,2,23,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,0,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,1,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,2,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,3,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,4,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,5,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,6,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,7,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,8,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,9,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,10,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,11,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,12,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,13,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,14,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,15,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,16,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,17,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,18,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,19,0.0208,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,20,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,21,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,22,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,3,23,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,0,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,1,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,2,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,3,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,4,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,5,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,6,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,7,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,8,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,9,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,10,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,11,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,12,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,13,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,14,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,15,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,16,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,17,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,18,0.0417,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,19,0.1458,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,20,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,21,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,22,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,4,23,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,0,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,1,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,2,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,3,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,4,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,5,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,6,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,7,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,8,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,9,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,10,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,11,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,12,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,13,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,14,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,15,0.0208,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,16,0.0208,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,17,0.0208,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,18,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,19,0.0208,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,20,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,21,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,22,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,5,23,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,0,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,1,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,2,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,3,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,4,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,5,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,6,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,7,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,8,0.0217,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,9,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,10,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,11,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,12,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,13,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,14,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,15,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,16,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,17,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,18,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,19,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,20,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,21,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,22,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
70,6,23,0.0,EVIPJA20,VIPJA20,E,仁愛路,仁愛路二段71號,Taipei,Zhongzheng,E
71,0,0,0.0,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
71,0,1,0.0,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
71,0,2,0.0,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
71,0,3,0.0,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
71,0,4,0.0,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
71,0,5,0.0,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
71,0,6,0.0,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
71,0,7,0.0,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
71,0,8,0.0625,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
71,0,9,0.0,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
71,0,10,0.0,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
71,0,11,0.0417,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
71,0,12,0.0625,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
71,0,13,0.0417,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
71,0,14,0.0625,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
71,0,15,0.125,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
71,0,16,0.0208,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
71,0,17,0.0208,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
71,0,18,0.0208,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
71,0,19,0.0,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
71,0,20,0.0,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
71,0,21,0.0,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
71,0,22,0.0,EVJMHU60,VJMHU60,E,濟南路,濟南路一段71號,Taipei,Zhongzheng,E
